NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,WEBSITE
SHAW UNIVERSITY,118 EAST SOUTH STREET,RALEIGH,NC,27601,(919) 546-8200,1609,WAKE,37183,USA,35.77118068600004,-78.63769318499999,www.shawu.edu/
REMINGTON COLLEGE-BATON ROUGE CAMPUS,4520 SOUTH SHERWOOD FORREST BOULEVARD,BATON ROUGE,LA,70816,(225) 236-3200,143,EAST BATON ROUGE,22033,USA,30.417092737000075,-91.06323675199997,www.remingtoncollege.edu/baton-rouge-career-college
LOUISVILLE PRESBYTERIAN THEOLOGICAL SEMINARY,1044 ALTA VISTA RD,LOUISVILLE,KY,40205,(502) 895-3411,222,JEFFERSON,21111,USA,38.237483119000046,-85.68596465899998,www.lpts.edu/
STRAYER UNIVERSITY-TENNESSEE,2620 THOUSAND OAKS BLVD STE 1100,MEMPHIS,TN,38118,(877) 445-7180,4102,SHELBY,47157,USA,35.07751299200004,-89.89925507399994,www.strayer.edu/campus-locations/tennessee/thousand-oaks
WELLSPRING SCHOOL OF ALLIED HEALTH-LAWRENCE,947 NEW HAMPSHIRE,LAWRENCE,KS,66045,(785) 856-3903,38,DOUGLAS,20045,USA,38.96584766800004,-95.23512279499994,www.wellspring.edu/
CELEBRITY SCHOOL OF BEAUTY,8478 SW 8TH ST,MIAMI,FL,33144,(305) 267-7277,661,MIAMI-DADE,12086,USA,25.760857971000064,-80.33313143199996,www.celebrity.edu/
NEW ENGLAND COLLEGE OF OPTOMETRY,424 BEACON ST,BOSTON,MA,02115,(617) 266-2030,687,SUFFOLK,25025,USA,42.35188799700006,-71.08687791899996,www.neco.edu/
TETERBORO SCHOOL OF AERONAUTICS,80 MOONACHIE AVE.,TETERBORO,NJ,07608,(201) 288-6300,321,BERGEN,34003,USA,40.841265,-74.071874,www.teterboroschool.com/
HOUGHTON COLLEGE,1 WILLARD AVE,HOUGHTON,NY,14744,(585) 567-9200,1151,ALLEGANY,36003,USA,42.426841,-78.156882,www.houghton.edu/
CONTINENTAL SCHOOL OF BEAUTY CULTURE-WEST SENECA,1050 UNION RD,WEST SENECA,NY,14224,(716) 675-8205,149,ERIE,36029,USA,42.828946072000065,-78.75476551099996,continentalschoolofbeauty.edu/
ADLER GRADUATE SCHOOL,10225 YELLOW CIRCLE DR.,MINNETONKA,MN,55343,(612) 861-7554,331,HENNEPIN,27053,USA,44.86286471400007,-93.25253199499997,www.alfredadler.edu/
EMPIRE BEAUTY SCHOOL-HANOVER,"CLEARVIEW SHP CTR., 1000 CARLISLE ST, S4",HANOVER,PA,17331,(800) 920-4593,71,YORK,42133,USA,39.816991,-76.995039,www.empire.edu/
UNIVERSAL TECHNICAL INSTITUTE OF CALIFORNIA INC,9494 HAVEN AVENUE,RANCHO CUCAMONGA,CA,91730,(800) 508-1658 EXT 00000,1382,SAN BERNARDINO,06071,USA,34.083597291000046,-117.57635458799996,www.uti.edu/
NEW MEXICO STATE UNIVERSITY-DONA ANA,2800 N. SONOMA RANCH BLVD.,LAS CRUCES,NM,88011,(575) 528-7000,7671,DOÑA ANA,35013,USA,32.353799,-106.737687,dacc.nmsu.edu/
THE SALON PROFESSIONAL ACADEMY-FT MYERS,1388 COLONIAL BLVD,FORT MYERS,FL,33907,(239) 208-3954,125,LEE,12071,USA,26.595413335000046,-81.88649913699999,https://www.tspaftmyers.com/
MILAN INSTITUTE OF COSMETOLOGY-EL PASO,"1580 GEORGE DIETER DR., STE 207",EL PASO,TX,79936,(915) 857-4444,371,EL PASO,48141,USA,31.74972805400006,-106.30022171199994,www.milaninstitute.edu/
BEAUTY ACADEMY OF SOUTH FLORIDA,9800 NW 77 AVENUE,HIALEAH GARDENS,FL,33016,(305) 817-3577,390,MIAMI-DADE,12086,USA,25.862785,-80.323516,www.basf.edu/
LORD FAIRFAX COMMUNITY COLLEGE,173 SKIRMISHER LANE,MIDDLETOWN,VA,22645,(800) 906-5322,6894,FREDERICK,51069,USA,39.03600110900004,-78.26732474199997,https://www.lfcc.edu/
ARKANSAS STATE UNIVERSITY-NEWPORT,7648 VICTORY BLVD,NEWPORT,AR,72112,(870) 512-7800,2210,JACKSON,05067,USA,35.63873337600006,-91.18883386199997,www.asun.edu/
HARTNELL COLLEGE,411 CENTRAL AVENUE,SALINAS,CA,93901,(831) 755-6700,9212,MONTEREY,06053,USA,36.673950656000045,-121.66569894499997,www.hartnell.edu/
FRANKLIN UNIVERSITY,201 S GRANT AVE,COLUMBUS,OH,43215,(614) 797-4700,7272,FRANKLIN,39049,USA,39.95814461100008,-82.99133908999994,www.franklin.edu/
LINN-BENTON COMMUNITY COLLEGE,6500 PACIFIC BLVD SW,ALBANY,OR,97321,(541) 917-4999,5755,LINN,41043,USA,44.587662684000065,-123.11403022899998,https://www.linnbenton.edu/
WILBERFORCE UNIVERSITY,1055 N BICKETT RD,WILBERFORCE,OH,45384,(937) 376-2911,580,GREENE,39057,USA,39.707993,-83.879358,www.wilberforce.edu/
BRIGHAM YOUNG UNIVERSITY,MAIN CAMPUS,PROVO,UT,84602,(801) 422-4636,41705,UTAH,49049,USA,40.250851,-111.649281,www.byu.edu/
WALLA WALLA UNIVERSITY,204 S COLLEGE AVE,COLLEGE PLACE,WA,99324,(509) 527-2615,2087,WALLA WALLA,53071,USA,46.046999751000044,-118.38977073199999,www.wallawalla.edu/
MAKE-UP DESIGNORY,129 S. SAN FERNANDO BLVD.,BURBANK,CA,91502,(818) 729-9420,174,LOS ANGELES,06037,USA,34.180238089000056,-118.308335522,mud.edu/locations/los-angeles/
VISIBLE MUSIC COLLEGE,200 MADISON AVE,MEMPHIS,TN,38103,(901) 381-3939,281,SHELBY,47157,USA,35.144586,-90.049381,www.visible.edu/
MILAN INSTITUTE OF COSMETOLOGY-SAN ANTONIO MILITARY,605 SW MILITARY DRIVE,SAN ANTONIO,TX,78221,(210) 922-5900,150,BEXAR,48029,USA,29.35822283500005,-98.50056338799999,www.milaninstitute.edu/
IMPERIAL VALLEY COLLEGE,380 E. ATEN ROAD,IMPERIAL,CA,92251,(760) 352-8320,7590,IMPERIAL,06025,USA,32.8275633000001,-115.50390283899998,www.imperial.edu/
LUTHER COLLEGE,700 COLLEGE DRIVE,DECORAH,IA,52101,(563) 387-2000,2337,WINNESHIEK,19191,USA,43.31358409300003,-91.80397126099996,www.luther.edu/
EASTERN ILLINOIS UNIVERSITY,600 LINCOLN AVENUE,CHARLESTON,IL,61920,(217) 581-5000,9861,COLES,17029,USA,39.48373067800003,-88.17486227699999,https://www.eiu.edu/
MID-AMERICA COLLEGE OF FUNERAL SERVICE,3111 HAMBURG PKE,JEFFERSONVILLE,IN,47130,(812) 288-8878,150,CLARK,18019,USA,38.312013731000036,-85.74457730299997,www.mid-america.edu/
BATON ROUGE SCHOOL OF COMPUTERS,9352 INTERLINE AVE,BATON ROUGE,LA,70809,(225) 923-2524,56,EAST BATON ROUGE,22033,USA,30.4272557,-91.07082083699999,www.brsc.edu/
LOUISIANA COLLEGE,1140 COLLEGE DR,PINEVILLE,LA,71359,(318) 487-7011,1396,RAPIDES,22079,USA,31.322285629000078,-92.42556744699999,www.lacollege.edu/
CERRITOS COLLEGE,11110 ALONDRA BLVD,NORWALK,CA,90650,(562) 860-2451,21584,LOS ANGELES,06037,USA,33.88583985900004,-118.09726289199995,www.cerritos.edu/
DANVILLE AREA COMMUNITY COLLEGE,2000 E MAIN ST,DANVILLE,IL,61832,(217) 443-3222,2460,VERMILION,17183,USA,40.12908460300008,-87.58684233899999,www.dacc.edu/
HUTCHINSON COMMUNITY COLLEGE,1300 N PLUM ST,HUTCHINSON,KS,67501,(620) 665-3500,5530,RENO,20155,USA,38.06805622600007,-97.91970386899999,www.hutchcc.edu/
BON SECOURS ST MARY'S HOSPITAL SCHOOL OF MEDICAL IMAGING,8550 MAGELLAN PKWY STE 700,RICHMOND,VA,23227,(804) 627-5408,37,HENRICO,51087,USA,37.646798914000044,-77.43313334699997,www.mysomi.org/
PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO-MAYAGUEZ,482 SUR CALLE RAMON EMERITO BETANCES,MAYAGUEZ,PR,00680,(787) 834-5151 EXT 5027,1113,MAYAGÜEZ,72097,PRI,18.182282,-67.145704,https://mayaguez.pucpr.edu/
INDUSTRIAL TECHNICAL COLLEGE,FRANCISCO VEGA NO. 15,HUMACAO,PR,00791,(787) 656-8555,178,HUMACAO,72069,PRI,18.149301,-65.828598,www.industrialtechnicalcollege.com/
AMERICAN CAREER COLLEGE-LOS ANGELES,4021 ROSEWOOD AVENUE,LOS ANGELES,CA,90004,(949) 783-4800,1862,LOS ANGELES,06037,USA,34.079322983000054,-118.292481469,https://americancareercollege.edu/
CAMEO BEAUTY ACADEMY,9714 S CICERO AVE.,OAK LAWN,IL,60453,(708) 636-4660,90,COOK,17031,USA,41.71605062900005,-87.74089355799998,www.cameobeautyacademy.com/
MILDRED ELLEY-PITTSFIELD CAMPUS,100 WEST STREET,PITTSFIELD,MA,01201,(413) 499-8618,239,BERKSHIRE,25003,USA,42.44774640500003,-73.24434129599996,www.mildred-elley.edu/
ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,(607) 737-4153,48,CHEMUNG,36015,USA,42.100545675000035,-76.82786117399996,www.arnothealth.org/
DAVIDSON COLLEGE,405 N. MAIN STREET,DAVIDSON,NC,28035,(704) 894-2000,2910,MECKLENBURG,37119,USA,35.50000638400007,-80.84523582799994,https://davidson.edu/
PLATT COLLEGE-AURORA,3100 S PARKER RD,AURORA,CO,80014,(303) 369-5151,293,ARAPAHOE,08005,USA,39.66119511200003,-104.85461435999997,www.plattcolorado.edu/
BELL MAR BEAUTY COLLEGE,5717 W. CERMAK ROAD,CICERO,IL,60804,(708) 863-6644,88,COOK,17031,USA,41.85065558500003,-87.76724364099994,www.bellmar.edu/
VOGUE COLLEGE OF COSMETOLOGY,6012 INGRAM ROAD,SAN ANTONIO,TX,78238,(512) 916-0077 EXT 101,156,BEXAR,48029,USA,29.465459258000067,-98.60384855899997,vogue.edu/
TRI-COMMUNITY ADULT EDUCATION,231 STEPHANIE DRIVE,COVINA,CA,91722,(626) 974-4200,245,LOS ANGELES,06037,USA,34.08820540200003,-117.88034549199995,www.tri-communityadulted.org/
UNIVERSAL TECHNICAL INSTITUTE-BLOOMFIELD,1515 BROAD STREET,BLOOMFIELD,NJ,07003,(877) 201-2597,986,ESSEX,34013,USA,40.841102,-74.180997,www.uti.edu/
VAUGHN BEAUTY COLLEGE,108 SOUTH MAPLE STREET,ABERDEEN,MS,39730,(662) 369-2212,51,MONROE,28095,USA,33.82442,-88.541839,vaughnbeauty.com/
LIL LOU'S BEAUTY AND BARBER COLLEGE-HAMMOND,5625 HOHMAN AVENUE,HAMMOND,IN,46320,(219) 554-3993,19,LAKE,18089,USA,41.611381,-87.521717,www.lillousbeautyandbarbercollege.com/
VSKI COSMETOLOGY SCHOOL,2070 SAM RITTENBERG BOULEVARD,CHARLESTON,SC,29407,(843) 203-0000,31,CHARLESTON,45019,USA,32.798291,-80.031699,www.vskicosmetology.com/
NUC UNIVERSITY - IBC INSTITUTE - YAUCO,YAUCO PLAZA SHOPPING CENTER I LOCAL 49,YAUCO,PR,00698,NOT AVAILABLE,-999,YAUCO,72153,PRI,18.026094304000026,-66.85853465199995,NOT AVAILABLE
NUC UNIVERSITY - FLORIDA TECHNICAL COLLEGE - KISSIMMEE,3831 WEST VINE STREET SUITE 50,KISSIMMEE,FL,34741,NOT AVAILABLE,-999,OSCEOLA,12097,USA,28.30720608100006,-81.44268794199996,NOT AVAILABLE
DORSEY SCHOOL OF BUSINESS-WOODHAVEN CAMPUS,19810 WEST ROAD,WOODHAVEN,MI,48183,(586) 296-3225,185,WAYNE,26163,USA,42.14252375500007,-83.22396597599999,https://www.dorsey.edu/
NETWORKS BARBER COLLEGE,6534 SOUTH ASHLAND AVENUE,CHICAGO,IL,60636,NOT AVAILABLE,-999,COOK,17031,USA,41.77471814200004,-87.66434324299996,NOT AVAILABLE
SUMMIT SALON ACADEMY,4802 GUNN HWY SUITE 144,TAMPA,FL,33624,(813) 908-8020 EXT 416,244,HILLSBOROUGH,12057,USA,28.051824664000037,-82.52541138099997,summitsalonacademytampa.com/
STUDIO INCAMMINATI,"1901 S. 9TH STREET, BOK 7TH FLOOR",PHILADELPHIA,PA,19148,(215) 592-7910,46,PHILADELPHIA,42101,USA,39.958948562000046,-75.15891520499997,www.studioincamminati.org/
TULSA WELDING SCHOOL-JACKSONVILLE,1750 SOUTHSIDE BOULEVARD,JACKSONVILLE,FL,32216,(877) 935-3529,230,DUVAL,12031,USA,30.313563866000038,-81.56007026899994,https://www.tws.ed/
FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,810 E UNIVERSITY AVE,GAINESVILLE,FL,32601,(352) 338-0766,77,ALACHUA,12001,USA,29.65224623200004,-82.31588669499996,midwiferyschool.org/
EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST,501 E. 32ND ST.,AUSTIN,TX,78705,(512) 472-4133,198,TRAVIS,48453,USA,30.29309678100003,-97.73266005399995,ssw.edu/
MEHARRY MEDICAL COLLEGE,1005 DB TODD BLVD.,NASHVILLE,TN,37208,(615) 327-6111,1808,DAVIDSON,47037,USA,36.16670847600005,-86.80731541799997,www.mmc.edu/
SUNY ONEONTA,108 RAVINE PARKWAY,ONEONTA,NY,13820,(607) 436-3500,7770,OTSEGO,36077,USA,42.466555,-75.064186,https://suny.oneonta.edu/
AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,100 E 27TH ST,AUSTIN,TX,78705,(512) 404-4800,252,TRAVIS,48453,USA,30.29263546900006,-97.73775169099997,https://www.austinseminary.edu/
LINDSEY HOPKINS TECHNICAL COLLEGE,750 NW 20 STREET,MIAMI,FL,33127,(305) 324-6070 EXT 7006,542,MIAMI-DADE,12086,USA,25.794675520000055,-80.20815440999996,www.lindseyhopkins.edu/
VANDERCOOK COLLEGE OF MUSIC,3140 SOUTH FEDERAL STREET,CHICAGO,IL,60616,(312) 225-6288,389,COOK,17031,USA,41.83683287000008,-87.62913769399995,www.vandercook.edu/
COCONINO COMMUNITY COLLEGE,2800 S. LONE TREE RD.,FLAGSTAFF,AZ,86005,(928) 527-1222,3572,COCONINO,04005,USA,35.171327537000025,-111.64563147999996,www.coconino.edu/
PANOLA COLLEGE,1109 W PANOLA STREET,CARTHAGE,TX,75633,(903) 693-2000,2802,PANOLA,48365,USA,32.15621361600006,-94.35635512399995,www.panola.edu/
LIMESTONE UNIVERSITY,1115 COLLEGE DRIVE,GAFFNEY,SC,29340,(800) 795-7151 EXT 0,2229,CHEROKEE,45021,USA,35.05565104400006,-81.64983237299998,www.limestone.edu/
DELTA COLLEGE OF ARTS & TECHNOLOGY-LAFAYETTE CAMPUS,"200 REPUBLIC AVE., SUITE F",LAFAYETTE,LA,70508,(337) 988-5455,264,LAFAYETTE,22055,USA,30.15814156500005,-92.04183204199995,www.deltacollege.com/
SEGUIN BEAUTY SCHOOL-NEW BRAUNFELS,214 W SAN ANTONIO STREET,NEW BRAUNFELS,TX,78130,(830) 372-0935,27,COMAL,48091,USA,29.701874883000073,-98.12595025299998,www.seguinbeautyschool.net/
SOUTHWEST COLLEGIATE INSTITUTE FOR THE DEAF,3200 AVE C,BIG SPRING,TX,79720,(432) 264-3700,48,HOWARD,48227,USA,32.22775324100007,-101.50341934999994,https://howardcollege.edu/swcid/
THE UNIVERSITY OF MONTANA,"MISSOULA, MONTANA",MISSOULA,MT,59812,(406) 243-0211,12017,MISSOULA,30063,USA,46.861074,-113.98294,www.umt.edu/
BRIGHAM YOUNG UNIVERSITY-IDAHO,525 S CENTER,REXBURG,ID,83460,(208) 496-1411,48110,MADISON,16065,USA,43.815383774000054,-111.78472815199996,www.byui.edu/
LUTHER RICE COLLEGE & SEMINARY,3038 EVANS MILL ROAD,LITHONIA,GA,30038,(770) 484-1204,755,DEKALB,13089,USA,33.69798390400007,-84.12364813199997,www.lutherrice.edu/
EASTERN OREGON UNIVERSITY,ONE UNIVERSITY BLVD,LA GRANDE,OR,97850,(541) 962-3672,3285,UNION,41061,USA,45.320392,-118.09384,www.eou.edu/
ALEXANDRIA TECHNICAL & COMMUNITY COLLEGE,1601 JEFFERSON STREEET,ALEXANDRIA,MN,56308,(320) 762-0221,2733,DOUGLAS,27041,USA,45.87291786000003,-95.37246415899995,www.alextech.edu/
LOUISIANA DELTA COMMUNITY COLLEGE,7500 MILLHAVEN RD,MONROE,LA,71203,(866) 500-5322,4208,OUACHITA,22073,USA,32.49637032900006,-92.03266362099998,https://www.ladelta.edu/
SOUTHCENTRAL KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,1845 LOOP DR,BOWLING GREEN,KY,42101,(270) 901-1000,4506,WARREN,21227,USA,36.98482682200006,-86.47671688699995,https://southcentral.kctcs.edu/
GEM CITY COLLEGE,700 STATE ST,QUINCY,IL,62301,(217) 222-0391,37,ADAMS,17001,USA,39.92639428800004,-91.40421821899997,www.gemcitycollege.com/
THE LANDING SCHOOL,286 RIVER RD,ARUNDEL,ME,04046,(207) 985-7976,67,YORK,23031,USA,43.38052309100004,-70.50349766899996,www.landingschool.edu/
UNIVERSAL TECHNICAL INSTITUTE-AUTO MOTORCYCLE & MARINE MECHANICS INSTITUTE DIVISION-ORLANDO,9751 DELEGATES DR,ORLANDO,FL,32837,(877) 201-2991,2379,ORANGE,12095,USA,28.424284728000032,-81.40971342899996,www.uti.edu/
HOHOKUS SCHOOL OF TRADE AND TECHNICAL SCIENCES,634 MARKET STREET,PATERSON,NJ,07513,(973) 742-0009,165,PASSAIC,34031,USA,40.90937729400008,-74.15258133099996,www.hohokus.edu/
NEW JERSEY CITY UNIVERSITY,2039 KENNEDY BLVD,JERSEY CITY,NJ,07305,(201) 200-2000,8871,HUDSON,34017,USA,40.709937,-74.08727,www.njcu.edu/
THREE RIVERS COLLEGE,2080 THREE RIVERS BLVD,POPLAR BLUFF,MO,63901,(573) 840-9600,3064,BUTLER,29023,USA,36.77657059300003,-90.42976918799997,https://trcc.edu/
ACADEMY OF HAIR DESIGN-GRENADA,1301 SUNSET DR #JK,GRENADA,MS,38901,(601) 372-9800,37,GRENADA,28043,USA,33.77482497600005,-89.82505258099997,www.academyofhair.com/grenada-campus
UNIVERSITY OF PROVIDENCE,1301 20TH ST S,GREAT FALLS,MT,59405,(406) 761-8210,1212,CASCADE,30013,USA,47.4902788000001,-111.27016726499994,www.uprovidence.edu/
CARROLL COLLEGE,1601 N BENTON AVE,HELENA,MT,59625,(406) 447-4300,1375,LEWIS AND CLARK,30049,USA,46.60211334200005,-112.04062984499996,www.carroll.edu/
COLLEGE OF MICRONESIA-FSM,KOLONIA,POHNPEI,FM,96941,(691) 320-2480 EXT 100,2419,NOT AVAILABLE,NOT AVAILABLE,FSM,6.959523582000031,158.21116348200007,www.comfsm.fm/
SALINE COUNTY CAREER CENTER,900 W VEST,MARSHALL,MO,65340,(660) 886-6958 EXT 12113,30,SALINE,29195,USA,39.11503053500007,-93.21107997999997,https://www.marshallschools.com/o/career-center
DIVINE WORD COLLEGE,102 JACOBY DR SW,EPWORTH,IA,52045,(563) 876-3353,119,DUBUQUE,19061,USA,42.441572,-90.934917,www.dwci.edu/
NEVADA STATE COLLEGE,1125 NEVADA STATE DRIVE,HENDERSON,NV,89002,(702) 992-2000,7908,CLARK,32003,USA,35.98724886600007,-114.93892851499999,nsc.edu/
CHOWAN UNIVERSITY,ONE UNIVERSITY PLACE,MURFREESBORO,NC,27855,(252) 398-6500,1284,HERTFORD,37091,USA,36.43625791900007,-77.09914066199997,https://www.chowan.edu/
YORK COLLEGE,1125 E 8TH ST,YORK,NE,68467,(402) 363-5600,790,YORK,31185,USA,40.867453123000075,-97.57928459699997,www.york.edu/
NEW ENGLAND SCHOOL OF HAIR DESIGN,12 INTERCHANGE DR,WEST LEBANON,NH,03784,(603) 298-5199,33,GRAFTON,33009,USA,43.627345157000036,-72.32142988599998,www.neschoolofhairdesign.com/
JAMESTOWN BUSINESS COLLEGE,7 FAIRMOUNT AVE,JAMESTOWN,NY,14701,(716) 664-5100,304,CHAUTAUQUA,36013,USA,42.09545217700003,-79.24960124999996,www.jbc.edu/
COLGATE ROCHESTER CROZER DIVINITY SCHOOL,320 NORTH GOODMAN ST,ROCHESTER,NY,14607,(585) 271-1320,70,MONROE,36055,USA,43.13186721000005,-77.59860069799998,www.crcds.edu/
METHODIST THEOLOGICAL SCHOOL IN OHIO,3081 COLUMBUS PIKE,DELAWARE,OH,43015,(740) 363-1146 EXT 3440,194,DELAWARE,39041,USA,40.253642831000036,-83.06014648499996,www.mtso.edu/
OHIO VALLEY UNIVERSITY,1 CAMPUS VIEW DRIVE,VIENNA,WV,26105,(304) 865-6000,400,WOOD,54107,USA,39.31244690700004,-81.53780789099994,https://www.ovu.edu/
UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,700 WINDY POINT DRIVE,SAN MARCOS,CA,92069,(904) 826-0084,5713,SAN DIEGO,06073,USA,33.15189205400003,-117.16595292299996,www.usa.edu/
EMPIRE BEAUTY SCHOOL-BLOOMINGTON,9749 LYNDALE AVE S,BLOOMINGTON,MN,55420,(800) 920-4593,140,HENNEPIN,27053,USA,44.82745954600006,-93.28736722399998,www.empire.edu/
PENNCO TECH-BLACKWOOD,99 ERIAL ROAD,BLACKWOOD,NJ,08012,(856) 232-0310,817,CAMDEN,34007,USA,39.807940538000025,-75.06165870299998,www.penncotech.edu/
HERZING UNIVERSITY-BIRMINGHAM,280 WEST VALLEY AVE,BIRMINGHAM,AL,35209,(205) 916-2800,661,JEFFERSON,01073,USA,33.46871414200007,-86.83254646399996,https://www.herzing.edu/
THE SALON PROFESSIONAL ACADEMY-MELBOURNE,1700 W. NEW HAVEN AVENUE - STE 540A,MELBOURNE,FL,32904,(321) 951-0595,190,BREVARD,12009,USA,28.081724457000064,-80.64979305299994,www.tspamelbourne.com/
ADVANCED COLLEGE OF COSMETOLOGY,25 WEST MAIN STREET,WAUPUN,WI,53963,(920) 324-3427,31,DODGE,55027,USA,43.63284462100006,-88.73618503999995,www.accsuccess.com/
ROSS COLLEGE-QUAD CITIES,"1801 E. KIMBERLY ROAD, SUITE B",DAVENPORT,IA,52807,(563) 344-1500,76,SCOTT,19163,USA,41.55603261500005,-90.54511610399999,www.rosseducation.edu/
CREATIVE IMAGES INSTITUTE OF COSMETOLOGY-SOUTH DAYTON,568 MIAMISBURG-CENTRVILLE RD,DAYTON,OH,45459,(937) 433-1944,91,MONTGOMERY,39113,USA,39.62701901500003,-84.17417907199996,www.creativeimages.edu/
LUZERNE COUNTY COMMUNITY COLLEGE,1333 SOUTH PROSPECT STREET,NANTICOKE,PA,18634,(570) 740-0200,5019,LUZERNE,42079,USA,41.193153650000056,-75.99321830599996,www.luzerne.edu/
TRICOCI UNIVERSITY OF BEAUTY CULTURE-PEORIA,602 W GLEN AVE,PEORIA,IL,61614,(630) 528-3330,123,PEORIA,17143,USA,40.74598578200005,-89.60136976699994,www.tricociuniversity.edu/
SOUTH UNIVERSITY-SAVANNAH,709 MALL BLVD,SAVANNAH,GA,31406,(912) 201-8000,964,CHATHAM,13051,USA,31.99957126000004,-81.10543524699995,"www.southuniversity.edu/savannah#location=Savannah, GA"
DCI CAREER INSTITUTE,"366 ROUTE 18, BEAVER VALLEY MALL",MONACA,PA,15061,(724) 728-0260,58,BEAVER,42007,USA,40.67425457200005,-80.31400964499994,www.dci.edu/
MOUNT MERCY UNIVERSITY,1330 ELMHURST DR NE,CEDAR RAPIDS,IA,52402,(319) 363-8213,2074,LINN,19113,USA,42.001930694000066,-91.65099119799999,www.mtmercy.edu/
LOUISIANA STATE UNIVERSITY-EUNICE,2048 JOHNSON HWY,EUNICE,LA,70535,(337) 457-7311,3360,ACADIA,22001,USA,30.47329240700003,-92.43452311699997,https://www.lsue.edu/
LOS ANGELES PIERCE COLLEGE,6201 WINNETKA AVE,WOODLAND HILLS,CA,91371,(818) 719-6401,18464,LOS ANGELES,06037,USA,34.184183646000065,-118.57719351299994,www.piercecollege.edu/
COLLEGE OF COASTAL GEORGIA,ONE COLLEGE DRIVE,BRUNSWICK,GA,31520,(912) 279-5700,3781,GLYNN,13127,USA,31.18383164200003,-81.48422074999996,www.ccga.edu/
VIRGINIA WESTERN COMMUNITY COLLEGE,3094 COLONIAL AVE,ROANOKE,VA,24015,(540) 857-8922,6245,ROANOKE CITY,51770,USA,37.24564811000005,-79.97313349099994,virginiawestern.edu/
THE UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,301 UNIVERSITY BLVD,GALVESTON,TX,77555,(409) 772-1011,5759,GALVESTON,48167,USA,29.311457035000046,-94.77670545999996,https://www.utmb.edu/
HUERTAS COLLEGE,#41 HECTOR R BUNKER ST,CAGUAS,PR,00725,(787) 746-1400 EXT 1022,644,CAGUAS,72025,PRI,18.235982,-66.025571,www.huertas.edu/
PIMA MEDICAL INSTITUTE-LAS VEGAS,3333 EAST FLAMINGO ROAD,LAS VEGAS,NV,89121,(702) 458-9650,945,CLARK,32003,USA,36.11410461400004,-115.10223765199999,pmi.edu/
ROSEL SCHOOL OF COSMETOLOGY,307 GOLF MILL CENTER,NILES,IL,60714,(773) 508-5600,65,COOK,17031,USA,41.99790130500003,-87.69159629499995,www.roselschool.org/
FRANCISCAN MISSIONARIES OF OUR LADY UNIVERSITY,5414 BRITTANY DR,BATON ROUGE,LA,70808,(225) 768-1700,1548,EAST BATON ROUGE,22033,USA,30.3957244000001,-91.11162214099994,www.franu.edu/
CONCEPTION SEMINARY COLLEGE,37174 STATE HWY V V,CONCEPTION,MO,64433,(660) 944-3105,57,NODAWAY,29147,USA,40.24043965100003,-94.68283086499997,www.conception.edu/
CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,911 E URBANDALE DR,MOBERLY,MO,65270,(660) 263-3900 EXT 110,263,RANDOLPH,29175,USA,39.395963460000075,-92.42725917899998,www.cccb.edu/
NORTH CAROLINA WESLEYAN COLLEGE,3400 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804,(252) 985-5100,2102,NASH,37127,USA,36.01747295300004,-77.77207797799997,www.ncwc.edu/
HESSTON COLLEGE,301 SOUTH MAIN,HESSTON,KS,67062,(620) 327-4221,515,HARVEY,20079,USA,38.13426693400004,-97.43196151099994,www.hesston.edu/
ERSKINE COLLEGE,2 WASHINGTON ST,DUE WEST,SC,29639,(864) 379-2131,1106,ABBEVILLE,45001,USA,34.33058545700004,-82.39050002599998,www.erskine.edu/
NORTH CENTRAL INSTITUTE,168 JACK MILLER BLVD,CLARKSVILLE,TN,37042,(931) 431-9700,74,MONTGOMERY,47125,USA,36.61518191400006,-87.42520694399997,www.nci.edu/
CLARKSON COLLEGE,101 S 42ND ST,OMAHA,NE,68131,(402) 552-3100,1338,DOUGLAS,31055,USA,41.259164921000036,-95.97484423099996,www.clarksoncollege.edu/
WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,300 PORTAGE STREET,KALAMAZOO,MI,49007,(269) 337-4500,1051,KALAMAZOO,26077,USA,42.28305678400005,-85.59951078299997,med.wmich.edu/
NATIONAL AMERICAN UNIVERSITY-GARDEN CITY,801 CAMPUS DRIVE,GARDEN CITY,KS,67846,(620) 805-3550,-999,FINNEY,20055,USA,37.97041069200003,-100.84926344899998,www.national.edu/locations/campuses/garden-city/
POLYTECH ADULT EDUCATION,823 WALNUT SHADE ROAD,WOODSIDE,DE,19980,(302) 697-4545,499,KENT,10001,USA,39.07213,-75.545942,www.polytechworks.com/
